reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
user_5832,biz_125,Hands down the best customer service..!and even better subs the wheat bread is super good I've been coming here for many years..the subs are better than Subway or port-o- subs thats for sure..! Besides who wants to eat at a place named after a dirty subway or a stinky port-o-potty..? Not me,2.0,True,200,2947,66,0
user_9422,biz_144,"Service is always solid, food is good. Great lunch specials that are quick and not over priced.",2.0,True,49,558,64,0
bot_1099,biz_074,I am so happy with this coffee maker! Perfect condition! Super fast delivery!!!,5.0,False,1,8,0,1
user_9334,biz_076,"Mixed feelings about this place.  Good food was a plus for sure and the outdoor patio is very pleasant.  Drinks and food are pricey but thats to be expected but the service really blew.  We were with a large group but man the waitress never even came to my end of the table except for my initial order, I had to get up twice to get service and they never even brought chips and salsa. We were the last table in the place and they practically ignored our table.   Wont be returning with so many choices.",1.0,True,17,1103,6,0
user_5669,biz_050,Wish I had checked yelp before I bought my tickets.  Scam to get you into line after line of sales spins for a final sad little show.  Total waste of vacation time.  Stay away.  I will not be back.,1.0,True,199,1668,35,0
user_9280,biz_160,"I gotta give it two not one because I love the medieval times, but this place needs a serious renovation!",1.0,True,78,1822,11,0
user_3543,biz_040,"I sadly have to downgrade my review..... I don't know what's happening here, because this was such a great little place with a super friendly owner, but lately service and food are not reaching par.\n\nJust the other day we ordered delivery, about 12 arepas for 6 of us. The order took almost two hours to deliver, we called 4 times asking what was up (our house is litterally walking distance from My Arepa, we should have just picked it up, but when you pay extra to have something delivered, it's because you can't pick it up, right??) \n\nWhen it finally came, there was no apology or discount for the inconvience.... The worse part was that part of the order was wrong! I ordered two \""""queen of queens\"""" arepas (their specialty), which is just chicken and avocado, however mine came without th",1.0,True,105,1616,15,0
user_5278,biz_119,"The food is delicious! If I was just judging the quality of food and flavored this review would be very different... That being said the service is awful. So inattentive and unapologetic it's hard to want to go back for the delicious pizzas. An early dinner with friends turned into a two and a half hour debacle of some of the worst service I've ever had. Order to go, and enjoy the meal in your own home. Or make sure when you go you have all the time in the world and the patience of a saint.",1.0,False,65,2484,25,0
bot_9888,biz_014,Incredible blender! I love love love it! Best purchase EVER!!!,5.0,False,1,8,0,1
user_7796,biz_079,"Maybe I'm too much of a coffee snob, or maybe I've been spoiled by the endless charming coffee shops in my city.....but I was not impressed by this place whatsoever. The atmosphere was pretty cool, and the cashier at the register was nice, but that's where the good experience ended. The iced coffee was disgusting - literally hot coffee poured over ice, making it weak, lukewarm and tasteless. Iced coffee should not be made this way...if I'd known that's what I'd be getting, I would have ordered an Americano. I ordered a blueberry muffin as well...it wasn't good, but since it wasn't baked on-site, I don't know what I expected. It's not a huge deal that it wasn't house-made, but if you're going to order your baked goods in, order good ones.\n\nThe location is awesome, right in downtown Las Ve",1.0,True,272,1679,3,0
user_9776,biz_118,My son bought a few pounds of lechon.. And boy I was highly disappointed. The lechon was very soggy (not crispy at all) drenched in oil.(its almost like a soup of oil) It did not taste or look like lechon at all. It looked like it was left over pulled pork. They also included the trimmings of the herbs that they use to make lechon in to the mix. Which is not cool at all. Your paying for the lechon not the herb trimmings (which they manage to hide underneath the meat. What a rip off!,1.0,False,257,2258,20,0
bot_4215,biz_099,GREAT product arrived fast works perfect love it would buy again 5 stars!,5.0,False,2,2,0,1
bot_3222,biz_182,GREAT product arrived fast works perfect love it would buy again 5 stars!,5.0,False,2,18,0,1
bot_5070,biz_142,This product is simply OUTSTANDING! Better than I ever imagined!! 5 stars!,5.0,False,4,7,0,1
user_6465,biz_014,"Fantastic! The Encore is a great addition to the lovely Wynn hotel. The Encore is connected through a hallway of restaurants and boutiques. Personally I preferred the Encore over the Wynn; it gives you a more intimate personal experience with a less crowded lobby area. The decor was super fun and totally Vegas! Also a bonus was each room accommodation is a suite complete with an exceptional view of either the strip or the golf course.   The pool was a little on the small size but still nice. This is by far the best hotel in Vegas period, I will definitely be coming back in the near future. Thanks Steve!",2.0,True,122,1433,24,0
user_8105,biz_070,"Great place small hip interior well made drinks.  You have to try the tasty pork belly taco, it was crazy good.  The meal includes chips and salsa but everything else is a la carte. Kind of like a steak place, when you order a taco you get only a taco no sides or anything else which depends on how you look at it as fine or annoyed that you get nothing but a single taco.  But by that same note you can custom build your meal a definite plus because you know all the rice and refried beans are just to fill you up so you can eat less of the good stuff.",2.0,True,11,2208,60,0
user_4902,biz_138,Lame!  If your looking for Chinese knives at inflated prices or exploding targets then you might find something.  Other than that this place doesn't have much to offer.,1.0,False,191,2024,9,0
user_3652,biz_069,One of the best burger joints around! I had the Kiki Burger which was delicious and flavorful. Great ambience as well. They even offer an assortment Boba Teas and coffee. I will definitely be back to try one of them or both.,2.0,True,202,617,1,0
bot_2262,biz_098,This vacuum changed my life! Perfect in every way! Five stars!!!,5.0,False,2,23,0,1
user_7950,biz_009,"I'm rating this on behalf of my friends and I, because a lot of what they ordered during our latest visit helped with the overall rating.\n\nBYOB/AVV is the popular thing to do, and it's convenient that there's a nearby store to pick up a bottle.  It's always busy and loud around dinner time so avoid coming here if you want to have a quiet dinner.  No doubt, the goings on at other tables could stimulate conversation at your own table.\n\nIf you like seafood, the mussels are a must.  This is where my friend's dishes come in to play.  Each of them ordered a different mussel dish and were surprised at how many mussels they received on their plate and how delicious their plates' respective sauces were.  I've always ordered a pasta dish and have never been disappointed with my choices.\n\nServi",2.0,True,69,1260,9,0
